If found, please contact tlang@live.unc.edu
Firmware updated: 2023/02/27
OpenOBS SN:000

time,ambient_light,backscatter,pressure,water_temp,battery
1677520482,49,23144,9812,1727,639
1677520483,49,23195,9813,1727,639
1677520484,49,23230,9812,1727,639
1677520485,49,23278,9813,1727,639
1677520486,49,23337,9813,1727,639
1677520487,49,23402,9813,1727,639
1677520488,50,23451,9812,1728,639
1677520489,49,23525,9812,1728,639
1677520490,48,23568,9812,1728,639
1677520491,49,23607,9813,1728,639
1677520492,49,23671,9811,1728,639
1677520493,49,23742,9812,1728,639
1677520494,49,23791,9813,1728,639
1677520494,49,23832,9812,1728,639
1677520495,49,23904,9813,1728,639
1677520496,48,23955,9813,1728,639
1677520497,49,24012,9810,1728,639
1677520498,49,24052,9812,1728,639
1677520499,49,24098,9814,1728,639
1677520500,49,24140,9813,1728,639
1677520501,49,24194,9812,1728,639
1677520502,49,24235,9812,1729,639
1677520503,40,24293,9813,1728,639
1677520504,36,24347,9815,1729,639
1677520505,36,24404,9812,1729,639
1677520506,33,24472,9811,1729,639
1677520507,47,24510,9812,1729,639
1677520508,58,24563,9813,1729,639
1677520509,59,24604,9811,1729,639
1677520510,59,24654,9811,1729,639
1677520511,59,24706,9813,1729,639
1677520512,58,24733,9811,1729,639
1677520513,58,24795,9812,1729,639
1677520514,58,24841,9813,1729,639
1677520515,59,24895,9813,1729,639
1677520516,58,24909,9813,1729,639
1677520516,58,24948,9813,1729,639
1677520517,57,24993,9811,1729,639
1677520518,58,25022,9813,1729,639
1677520519,59,25056,9813,1729,639
1677520520,59,25083,9813,1729,639
1677520521,59,25120,9812,1729,639
1677520522,58,25179,9813,1729,639
1677520523,59,25227,9812,1729,639
1677520524,58,25234,9810,1729,639
1677520525,59,25267,9813,1729,639
1677520526,59,25298,9811,1729,639
1677520527,59,25355,9813,1731,639
1677520528,58,25380,9811,1731,639
1677520529,59,25413,9812,1731,639
1677520530,58,25442,9813,1731,639
1677520531,57,25499,9815,1731,639
1677520532,59,25541,9812,1731,639
1677520533,58,25554,9813,1731,639
1677520534,58,25617,9814,1731,639
1677520535,58,25641,9812,1731,639
1677520536,59,25664,9812,1732,639
1677520537,58,25695,9812,1731,639
1677520538,58,25723,9812,1732,639
1677520538,56,25778,9812,1732,639
1677520539,46,25828,9814,1732,639
1677520540,46,25861,9813,1732,639
1677520541,46,25889,9811,1732,639
1677520542,42,25934,9811,1733,639
1677520543,42,25988,9812,1733,639
1677520544,47,26035,9813,1733,639
1677520545,56,26073,9813,1733,639
1677520546,57,26120,9812,1733,639
1677520547,57,26162,9810,1733,639
1677520548,56,26195,9812,1733,639
1677520549,56,26240,9812,1734,639
1677520550,56,26256,9811,1734,639
1677520551,56,26299,9813,1734,639
1677520552,56,26330,9812,1734,639
1677520553,57,26366,9812,1734,639
1677520554,56,26389,9812,1734,639
1677520555,56,26421,9813,1734,639
1677520556,55,26506,9812,1735,639
1677520557,56,26521,9812,1735,639
1677520558,55,26518,9814,1735,639
1677520559,55,26554,9812,1735,639
1677520560,55,26578,9813,1735,639
1677520560,56,26605,9812,1735,639
1677520561,56,26649,9811,1735,639
1677520562,56,26709,9811,1736,639
1677520563,57,26720,9814,1736,639
1677520564,56,26732,9812,1736,639
1677520565,55,26777,9810,1736,639
1677520566,56,26796,9810,1736,639
1677520567,56,26821,9811,1737,639
1677520568,55,26853,9810,1737,639
1677520569,55,26861,9812,1737,639
1677520570,56,26905,9812,1737,639
1677520571,56,26928,9813,1737,639
1677520572,55,26994,9812,1737,639
1677520573,56,27028,9811,1737,639
1677520574,56,27042,9813,1737,639
1677520575,56,27056,9812,1737,639
1677520576,51,27081,9813,1737,639
1677520577,39,27109,9811,1737,639
1677520578,37,27136,9813,1739,639
1677520579,36,27164,9812,1739,639
1677520580,37,27187,9813,1739,639
1677520581,37,27228,9812,1739,639
1677520581,37,27256,9811,1739,639
1677520582,54,27307,9811,1740,639
1677520583,54,27313,9811,1740,639
1677520584,56,27356,9813,1740,639
1677520585,56,27353,9811,1740,639
1677520586,55,27367,9812,1740,639
1677520587,55,27332,9810,1740,639
1677520588,56,27332,9811,1740,639
1677520589,55,27356,9812,1741,639
1677520590,55,27391,9812,1741,639
1677520591,55,27411,9811,1741,639
1677520592,55,27409,9813,1741,639
1677520593,55,27448,9815,1741,639
1677520594,55,27479,9811,1742,639
1677520595,56,27504,9812,1742,639
1677520596,55,27538,9814,1742,639
1677520597,55,27582,9812,1742,639
1677520598,55,27632,9812,1742,639
1677520599,55,27663,9812,1742,639
1677520600,56,27685,9812,1743,639
1677520601,55,27719,9812,1743,639
1677520602,56,27737,9811,1743,639
1677520603,55,27763,9813,1743,639
1677520603,56,27806,9813,1743,639
1677520604,55,27842,9812,1743,639
1677520605,54,27884,9811,1744,639
1677520606,54,27905,9811,1744,639
1677520607,50,27936,9811,1744,639
1677520608,34,27955,9813,1744,639
1677520609,39,27996,9813,1745,639
1677520610,34,28020,9812,1745,639
1677520611,33,28056,9812,1745,639
1677520612,35,28040,9812,1745,639
1677520613,52,28077,9811,1745,639
1677520614,53,28095,9812,1745,639
1677520615,53,28097,9812,1745,639
1677520616,53,28116,9812,1745,639
1677520617,53,28110,9811,1745,639
1677520618,53,28167,9812,1745,639
1677520619,53,28164,9811,1746,639
1677520620,53,28201,9812,1746,639
1677520621,54,28222,9813,1746,639
1677520622,53,28258,9812,1746,639
1677520623,54,28279,9812,1746,639
1677520624,53,28294,9811,1748,639
1677520625,54,28338,9812,1748,639
1677520625,54,28354,9811,1748,639
1677520626,55,28367,9812,1748,639
1677520627,54,28387,9811,1748,639
1677520628,54,28413,9812,1749,639
1677520629,53,28445,9810,1749,639
1677520630,53,28431,9809,1749,639
1677520631,53,28437,9811,1749,639
1677520632,54,28469,9811,1750,639
1677520633,54,28489,9813,1750,639
1677520634,55,28532,9812,1750,639
1677520635,55,28579,9812,1750,639
1677520636,55,28579,9810,1750,639
1677520637,54,28585,9812,1751,639
1677520638,54,28590,9811,1751,639
1677520639,53,28631,9812,1751,639
1677520640,54,28624,9811,1751,639
1677520641,55,28630,9812,1752,639
1677520642,54,28671,9812,1752,639
1677520643,54,28690,9811,1752,639
1677520644,52,28703,9811,1752,639
1677520645,41,28685,9812,1752,639
1677520646,28,28679,9811,1753,639
1677520647,30,28694,9813,1753,639
1677520647,28,28668,9812,1753,639
1677520648,32,28614,9811,1753,639
1677520649,52,28279,9811,1753,639
1677520650,204,27332,9813,1754,639
1677520651,187,27221,9813,1754,639
1677520652,87,27787,9811,1754,639
1677520653,37,28879,9813,1754,639
1677520654,32,29020,9812,1754,639
1677520655,28,29247,9811,1754,639
1677520656,29,29208,9813,1754,639
1677520657,29,29209,9813,1754,639
1677520658,29,29216,9811,1754,639
1677520659,29,29227,9812,1756,639
1677520660,29,29238,9814,1756,639
1677520661,29,29241,9811,1756,639
1677520662,29,29291,9811,1756,639
1677520663,29,29290,9811,1756,639
1677520664,29,29304,9814,1757,639
1677520665,30,29361,9811,1757,639
1677520666,29,29403,9811,1757,639
1677520667,29,29411,9811,1757,639
1677520668,29,29431,9811,1758,639
1677520669,29,29398,9813,1758,639
1677520669,28,29444,9811,1758,639
1677520670,28,29427,9811,1758,639
1677520671,29,29481,9810,1759,639
1677520672,28,29509,9811,1759,639
1677520673,27,29580,9813,1759,639
1677520674,26,29603,9812,1759,639
1677520675,25,29726,9813,1759,639
1677520676,25,29618,9811,1760,639
1677520677,26,29641,9811,1760,639
1677520678,26,29673,9814,1760,639
1677520679,26,29739,9811,1761,639
1677520680,25,29715,9812,1761,639
1677520681,25,29716,9812,1761,639
1677520682,24,29760,9811,1761,639
1677520683,22,29878,9812,1761,639
1677520684,19,29871,9811,1762,639
1677520685,15,29932,9812,1762,639
1677520686,14,29913,9811,1762,639
1677520687,13,29922,9811,1762,639
1677520688,2,31870,9811,1762,639
1677520689,290,27526,9813,1762,639
1677520690,118,27521,9812,1762,639
1677520690,104,5000,9831,1762,639
1677520691,94,4999,9837,1749,639
1677520692,92,5003,9840,1731,639
1677520693,91,5001,9838,1714,639
1677520694,91,5006,9839,1701,639
1677520695,91,4998,9839,1689,639
1677520696,92,5000,9839,1678,639
1677520697,92,4992,9839,1669,639
1677520698,92,4997,9840,1659,639
1677520699,91,5007,9840,1652,639
1677520700,91,5006,9839,1645,639
1677520701,92,5004,9838,1637,639
1677520702,91,5001,9840,1632,639
1677520703,92,5004,9839,1626,639
1677520704,91,5000,9839,1621,639
1677520705,92,4996,9840,1617,639
1677520706,92,4991,9840,1612,639
1677520707,91,5004,9841,1608,639
1677520708,90,5002,9840,1604,639
1677520709,89,5001,9841,1602,639
1677520710,89,5008,9842,1597,639
1677520711,89,5002,9841,1593,639
1677520712,88,5002,9841,1590,639
1677520712,89,5007,9841,1587,639
1677520713,90,5007,9841,1584,639
1677520714,91,5004,9839,1580,639
1677520715,91,5008,9840,1577,639
1677520716,91,5001,9841,1575,639
1677520717,93,4999,9839,1572,639
1677520718,92,4994,9840,1569,639
1677520719,119,5006,9836,1567,639
1677520720,367,8005,9812,1565,639
1677520721,321,11032,9811,1565,639
1677520722,13,14043,9811,1569,639
1677520723,20,12958,9813,1575,639
1677520724,17,13213,9812,1581,639
1677520725,17,13549,9814,1587,639
1677520726,35,14009,9812,1592,639
1677520727,58,14495,9812,1596,639
1677520728,62,15138,9812,1601,639
1677520729,61,15789,9811,1604,639
1677520730,63,16424,9811,1608,639
1677520731,63,17027,9812,1612,639
1677520732,62,17599,9812,1615,639
1677520733,61,18146,9811,1617,639
1677520734,60,18645,9812,1620,639
1677520734,62,19107,9812,1621,639
1677520735,61,19522,9814,1624,639
1677520736,60,19847,9810,1626,639
1677520737,61,20189,9812,1628,639
1677520738,61,20484,9813,1629,639
1677520739,61,20805,9812,1631,639
1677520740,61,21089,9812,1632,639
1677520741,60,21380,9812,1634,639
1677520742,61,21651,9813,1635,639
1677520743,60,21903,9814,1636,639
1677520744,60,22121,9811,1637,639
1677520745,61,22328,9811,1637,639
1677520746,60,22543,9811,1639,639
1677520747,61,22697,9811,1640,639
1677520748,61,22873,9813,1641,639
1677520749,60,23051,9813,1642,639
1677520750,60,23195,9811,1642,639
1677520751,60,23363,9812,1643,639
1677520752,60,23543,9810,1644,639
1677520753,61,23695,9811,1644,639
1677520754,60,23840,9813,1645,639
1677520755,60,23989,9812,1645,639
1677520756,60,24090,9813,1645,639
1677520756,45,24210,9811,1646,639
1677520757,29,24282,9811,1646,639
1677520758,23,24269,9812,1648,639
1677520759,22,24419,9812,1648,639
1677520760,22,24564,9813,1648,639
1677520761,34,24678,9812,1649,639
1677520762,40,24709,9812,1649,639
1677520763,39,24789,9810,1649,639
1677520764,39,24894,9810,1649,639
1677520765,44,25009,9812,1650,639
1677520766,47,25078,9812,1650,639
1677520767,48,25171,9811,1650,639
1677520768,46,25304,9811,1650,639
1677520769,47,25430,9812,1650,639
1677520770,48,25533,9812,1650,639
1677520771,47,25614,9811,1651,639
1677520772,48,25690,9810,1651,639
1677520773,48,25758,9813,1651,639
1677520774,47,25834,9813,1651,639
1677520775,48,25933,9809,1651,639
1677520776,47,26043,9813,1651,639
1677520777,47,26135,9812,1651,639
1677520777,47,26234,9812,1651,639
1677520778,46,26316,9811,1651,639
1677520779,47,26384,9811,1652,639
1677520780,48,26485,9810,1652,639
1677520781,47,26541,9812,1652,639
1677520782,47,26607,9813,1652,639
1677520783,48,26730,9810,1652,639
1677520784,47,26835,9812,1652,639
1677520785,47,26901,9811,1652,639
1677520786,46,26963,9812,1652,639
1677520787,47,27053,9813,1652,639
1677520788,46,27134,9810,1652,639
1677520789,46,27224,9812,1652,639
1677520790,47,27327,9812,1652,639
1677520791,46,27441,9813,1652,639
1677520792,47,27561,9812,1652,639
1677520793,47,27658,9812,1652,639
1677520794,47,27754,9812,1652,639
1677520795,47,27811,9811,1652,639
1677520796,47,27883,9811,1652,639
1677520797,46,27926,9813,1652,639
1677520798,48,27996,9812,1653,639
1677520799,47,28097,9812,1652,639
1677520799,47,28163,9813,1652,639
1677520800,47,28209,9812,1652,639
1677520801,47,28288,9812,1652,639
1677520802,47,28380,9812,1653,639
1677520803,46,28478,9811,1652,639
1677520804,47,28521,9812,1653,639
1677520805,46,28601,9810,1652,639
1677520806,46,28663,9812,1653,639
1677520807,42,28744,9813,1652,639
1677520808,46,28812,9809,1653,639
1677520809,47,28490,9812,1653,639
1677520810,47,27530,9811,1653,639
1677520811,48,26801,9812,1653,639
1677520812,48,26149,9809,1653,639
1677520813,48,26011,9811,1652,639
1677520814,48,26145,9813,1652,639
1677520815,49,26409,9811,1653,639
1677520816,48,26691,9811,1653,639
1677520817,48,26942,9811,1653,639
1677520818,48,27138,9811,1653,639
1677520819,47,27329,9813,1653,639
1677520820,48,27528,9814,1653,639
1677520821,47,27738,9811,1653,639
1677520821,47,27926,9812,1653,639
1677520822,48,28097,9812,1653,639
1677520823,48,28246,9813,1653,639
1677520824,48,28379,9809,1653,639
1677520825,48,28480,9811,1653,639
1677520826,47,28560,9811,1653,639
1677520827,49,28645,9812,1653,639
1677520828,47,28737,9812,1653,639
1677520829,47,28824,9811,1653,639
1677520830,47,28888,9811,1653,639
1677520831,47,28928,9812,1654,639
1677520832,48,28976,9812,1654,639
1677520833,47,29047,9811,1654,639
1677520834,47,29109,9811,1654,639
1677520835,43,29194,9811,1654,639
1677520836,46,29256,9813,1654,639
1677520837,47,29359,9810,1654,639
1677520838,46,29443,9812,1654,639
1677520839,47,29511,9810,1654,639
1677520840,47,29583,9812,1654,639
1677520841,47,29659,9812,1654,639
1677520842,48,29711,9809,1654,639
1677520843,48,29749,9812,1654,639
1677520843,48,29777,9810,1654,639
1677520844,47,29786,9812,1654,639
1677520845,45,29826,9810,1654,639
1677520846,38,29915,9813,1654,639
1677520847,36,29978,9810,1654,639
1677520848,38,30041,9811,1654,639
1677520849,39,30091,9811,1654,639
1677520850,43,30181,9810,1654,639
1677520851,47,30213,9809,1654,639
1677520852,46,30301,9813,1654,639
1677520853,47,30358,9811,1654,639
1677520854,46,30429,9810,1654,639
1677520855,46,30471,9812,1654,639
1677520856,47,30505,9810,1656,639
1677520857,47,30559,9813,1656,639
1677520858,47,30592,9814,1656,639
1677520859,47,30650,9810,1656,639
1677520860,47,30695,9811,1656,639
1677520861,47,30726,9810,1656,639
1677520862,47,30759,9810,1656,639
1677520863,47,30763,9811,1656,639
1677520864,43,30759,9812,1656,639
1677520865,46,30792,9809,1657,639
1677520865,48,30314,9811,1657,639
1677520866,48,30011,9811,1657,639
1677520867,48,29616,9813,1657,639
1677520868,48,29432,9811,1657,639
1677520869,48,29474,9811,1657,639
1677520870,48,29604,9811,1657,639
1677520871,48,29772,9811,1657,639
1677520872,47,29904,9812,1657,639
1677520873,47,29856,9811,1657,639
1677520874,47,29838,9810,1657,639
1677520875,47,29867,9811,1657,639
1677520876,48,29964,9811,1657,639
1677520877,47,30040,9811,1658,639
1677520878,44,30105,9811,1658,639
1677520879,45,30215,9811,1658,639
1677520880,35,30273,9811,1658,639
1677520881,34,30263,9812,1659,639
1677520882,37,30167,9811,1659,639
1677520883,40,29882,9812,1659,639
1677520884,39,29681,9812,1659,639
1677520885,37,29791,9811,1659,639
1677520886,33,29822,9811,1659,639
1677520887,33,29891,9811,1659,639
1677520887,41,29662,9811,1659,639
1677520888,41,29509,9812,1659,639
1677520889,38,29158,9809,1660,639
1677520890,32,28958,9812,1660,639
1677520891,26,28564,9811,1660,639
1677520892,24,28289,9813,1660,639
1677520893,24,28321,9812,1660,639
1677520894,24,28501,9810,1660,639
1677520895,23,28693,9812,1661,639
1677520896,23,28902,9811,1661,639
1677520897,23,29045,9812,1661,639
1677520898,36,29245,9811,1662,639
1677520899,37,29426,9810,1662,639
1677520900,37,29592,9812,1662,639
1677520901,37,29738,9810,1662,639
1677520902,37,29881,9810,1662,639
1677520903,37,29984,9809,1662,639
1677520904,36,30075,9811,1662,639
1677520905,36,30178,9810,1664,639
1677520906,37,30282,9810,1664,639
1677520907,37,30363,9809,1664,639
1677520908,37,30429,9810,1664,639
1677520908,36,30492,9811,1664,639
1677520909,37,30549,9812,1665,639
1677520910,37,30592,9809,1665,639
1677520911,37,30639,9813,1665,639
1677520912,36,30662,9812,1665,639
1677520913,37,30710,9809,1665,639
1677520914,37,30748,9810,1665,639
1677520915,36,30826,9811,1666,639
1677520916,36,30867,9812,1666,639
1677520917,37,30908,9810,1666,639
1677520918,37,30969,9812,1666,639
1677520919,36,31017,9810,1666,639
1677520920,36,31075,9810,1666,639
1677520921,37,31149,9809,1667,639
1677520922,37,31172,9811,1667,639
1677520923,36,31196,9811,1667,639
1677520924,36,31221,9812,1667,639
1677520925,37,31264,9811,1668,639
1677520926,36,31310,9810,1667,639
1677520927,36,31349,9813,1668,639
1677520928,35,31383,9813,1668,639
1677520929,30,31422,9811,1668,639
1677520930,28,31472,9811,1669,639
1677520930,30,31519,9812,1669,639
1677520931,28,31538,9813,1669,639
1677520932,29,31550,9810,1669,639
1677520933,34,31580,9810,1669,639
1677520934,36,31618,9809,1669,639
1677520935,36,31630,9812,1669,639
1677520936,36,31659,9811,1670,639
1677520937,35,31686,9811,1670,639
1677520938,36,31698,9811,1670,639
1677520939,36,31746,9810,1670,639
1677520940,35,31803,9810,1670,639
1677520941,35,31782,9812,1670,639
1677520942,35,31774,9810,1670,639
1677520943,35,31746,9810,1670,639
1677520944,36,31749,9812,1670,639
1677520945,35,31768,9811,1670,639
1677520946,36,31758,9812,1671,639
1677520947,35,31804,9811,1671,639
1677520948,35,31803,9811,1671,639
1677520949,35,31816,9811,1671,639
1677520950,36,31834,9810,1671,639
1677520951,36,31895,9813,1673,639
1677520952,35,31855,9811,1673,639
1677520952,36,31906,9810,1673,639
1677520953,36,31926,9811,1673,639
1677520954,35,31951,9811,1673,639
1677520955,35,31935,9810,1673,639
1677520956,35,31961,9811,1674,639
1677520957,35,31947,9813,1674,639
1677520958,35,31986,9811,1674,639
1677520959,35,32009,9812,1675,639
1677520960,36,32054,9811,1675,639
1677520961,35,32110,9811,1675,639
1677520962,34,32117,9811,1675,639
1677520963,32,32125,9811,1675,639
1677520964,32,32175,9811,1676,639
1677520965,32,32163,9811,1676,639
1677520966,32,32119,9812,1676,639
1677520967,33,32164,9813,1676,639
1677520968,35,32169,9811,1676,639
1677520969,35,32194,9811,1677,639
1677520970,35,32219,9810,1677,639
1677520971,35,32229,9810,1677,639
1677520972,34,32234,9811,1677,639
1677520973,35,32223,9809,1678,639
1677520974,34,32241,9811,1678,639
1677520974,35,32245,9811,1678,639
1677520975,34,32233,9811,1678,639
1677520976,35,32244,9811,1678,639
1677520977,34,32259,9811,1679,639
1677520978,34,32278,9811,1679,639
1677520979,34,32290,9812,1679,639
1677520980,34,32264,9810,1679,639
1677520981,34,32279,9810,1679,639
1677520982,34,32222,9811,1679,639
1677520983,35,32224,9811,1679,639
1677520984,34,32216,9812,1679,639
1677520985,34,32197,9810,1681,639
1677520986,35,32200,9811,1681,639
1677520987,34,32218,9810,1681,639
1677520988,34,32219,9812,1681,639
1677520989,35,32226,9809,1681,639
1677520990,34,32207,9810,1682,639
1677520991,34,32194,9812,1682,639
1677520992,34,32205,9810,1682,639
1677520993,35,32209,9811,1683,639
1677520994,33,32210,9811,1683,639
1677520995,34,32179,9808,1683,639
1677520996,33,32239,9811,1684,639
1677520996,28,32232,9811,1684,639
1677520997,28,32219,9812,1684,639
1677520998,29,32257,9811,1684,639
1677520999,27,32286,9813,1684,639
1677521000,25,32288,9811,1685,639
1677521001,27,32260,9810,1685,639
1677521002,34,32285,9809,1685,639
1677521003,34,32265,9812,1685,639
1677521004,34,32291,9809,1686,639
1677521005,33,32354,9810,1686,639
1677521006,34,32332,9811,1686,639
1677521007,33,32327,9810,1686,639
1677521008,33,32360,9809,1687,639
1677521009,33,32398,9810,1687,639
1677521010,34,32415,9810,1687,639
1677521011,34,32445,9811,1687,639
1677521012,34,32467,9810,1687,639
1677521013,34,32471,9808,1687,639
1677521014,34,32472,9809,1687,639
1677521015,34,32461,9811,1689,639
1677521016,34,32496,9811,1689,639
1677521017,34,32498,9812,1689,639
1677521018,34,32494,9810,1689,639
1677521018,34,32467,9811,1689,639
1677521019,34,32490,9811,1690,639
1677521020,34,32529,9812,1690,639
1677521021,34,32543,9809,1690,639
1677521022,34,32573,9810,1690,639
1677521023,34,32587,9812,1691,639
1677521024,34,32582,9808,1691,639
1677521025,33,32571,9810,1691,639
1677521026,33,32554,9810,1691,639
1677521027,34,32538,9813,1692,639
1677521028,34,32531,9812,1692,639
1677521029,34,32507,9811,1692,639
1677521030,33,32475,9809,1693,639
1677521031,33,32446,9811,1693,639
1677521032,24,32453,9811,1693,639
1677521033,24,32470,9811,1693,639
1677521034,24,32453,9811,1694,639
1677521035,23,32447,9810,1694,639
1677521036,28,32388,9810,1694,639
1677521037,33,32398,9810,1694,639
1677521038,33,32419,9811,1695,639
1677521039,32,32397,9811,1695,639
1677521039,33,32397,9810,1695,639
1677521040,32,32398,9812,1695,639
1677521041,32,32370,9811,1695,639
1677521042,33,32367,9809,1695,639
1677521043,32,32425,9812,1695,639
1677521044,33,32406,9811,1695,639
1677521045,32,32356,9810,1696,639
1677521046,32,32374,9810,1696,639
1677521047,34,32330,9812,1696,639
1677521048,33,32371,9811,1698,639
1677521049,33,32379,9812,1698,639
1677521050,33,32391,9811,1698,639
1677521051,33,32440,9809,1698,639
1677521052,33,32405,9810,1699,639
1677521053,33,32412,9808,1699,639
1677521054,33,32398,9811,1699,639
1677521055,33,32377,9811,1699,639
1677521056,32,32394,9810,1700,639
1677521057,33,32345,9810,1700,639
1677521058,33,32350,9810,1700,639
1677521059,33,32350,9810,1700,639
1677521060,34,32347,9810,1701,639
1677521061,33,32369,9810,1701,639
1677521061,33,32384,9810,1701,639
1677521062,33,32354,9811,1702,639
1677521063,33,32368,9808,1702,639
1677521064,33,32396,9812,1702,639
1677521065,34,32409,9811,1702,639
1677521066,33,32333,9810,1702,639
1677521067,33,32317,9810,1703,639
1677521068,33,32337,9812,1703,639
1677521069,28,32293,9812,1703,639
1677521070,19,32274,9809,1704,639
1677521071,21,32307,9810,1704,639
1677521072,20,32343,9810,1704,639
1677521073,17,32305,9811,1704,639
1677521074,17,32129,9809,1704,639
1677521075,22,32081,9810,1704,639
1677521076,28,32083,9809,1706,639
1677521077,26,32072,9810,1706,639
1677521078,26,32060,9810,1706,639
1677521079,26,32042,9811,1706,639
1677521080,26,32045,9812,1706,639
1677521081,25,32015,9810,1707,639
1677521082,25,32010,9810,1707,639
1677521083,26,31927,9809,1708,639
1677521083,26,31915,9810,1708,639
1677521084,26,31918,9808,1708,639
1677521085,27,31881,9810,1708,639
1677521086,25,31905,9810,1709,639
1677521087,25,31908,9811,1709,639
1677521088,25,31890,9810,1709,639
1677521089,26,31863,9812,1710,639
1677521090,27,31890,9808,1710,639
1677521091,26,31890,9810,1710,639
1677521092,26,31957,9812,1710,639
1677521093,25,31981,9810,1711,639
1677521094,26,31943,9810,1711,639
1677521095,26,31910,9808,1711,639
1677521096,26,31918,9811,1712,639
1677521097,26,31927,9810,1712,639
1677521098,26,31908,9813,1712,639
1677521099,26,31911,9810,1712,639
1677521100,26,31950,9810,1712,639
1677521101,26,32037,9812,1712,639
1677521102,26,31940,9812,1712,639
1677521103,26,31918,9809,1714,639
1677521104,25,31963,9811,1714,639
1677521104,26,31957,9809,1714,639
1677521105,26,31965,9811,1715,639
1677521106,25,31976,9810,1715,639
1677521107,18,31950,9810,1715,639
1677521108,17,32048,9810,1716,639
1677521109,19,32136,9812,1716,639
1677521110,15,32101,9809,1716,639
1677521111,8,31794,9809,1717,639
1677521112,370,29893,9809,1717,639
1677521113,167,29887,9811,1717,639
1677521114,79,7168,9834,1715,639
1677521115,58,7171,9841,1704,639
1677521116,56,7165,9844,1694,639
1677521117,58,7173,9842,1685,639
1677521118,58,7178,9843,1677,639
1677521119,57,7171,9843,1670,639
1677521120,57,7173,9844,1664,639
1677521121,59,7173,9842,1658,639
1677521122,58,7170,9844,1654,639
1677521123,60,7167,9840,1650,639
1677521124,60,7173,9844,1645,639
1677521125,61,7167,9842,1641,639
1677521126,60,7176,9842,1637,639
1677521126,61,7173,9841,1634,639
1677521127,62,7173,9842,1629,639
1677521128,61,7176,9842,1627,639
1677521129,62,7173,9840,1623,639
1677521130,62,7183,9841,1620,639
1677521131,62,7185,9841,1618,639
1677521132,61,7169,9841,1615,639
1677521133,60,7172,9841,1612,639
1677521134,59,7176,9840,1611,639
1677521135,61,7177,9840,1607,639
1677521136,61,7185,9840,1604,639
1677521137,63,7172,9839,1603,639
1677521138,63,7183,9840,1601,639
1677521139,65,7183,9840,1599,639
1677521140,132,7196,9819,1597,639
1677521141,348,12627,9807,1595,639
1677521142,251,11732,9808,1597,639
1677521143,15,12516,9809,1601,639
1677521144,15,13592,9808,1606,639
1677521145,10,14396,9809,1611,639
1677521146,63,14745,9810,1615,639
1677521147,78,15111,9810,1618,639
1677521148,80,15298,9810,1620,639
1677521148,76,15429,9810,1624,639
1677521149,76,15541,9810,1627,639
1677521150,76,15654,9809,1629,639
1677521151,78,15757,9810,1631,639
1677521152,76,15860,9811,1633,639
1677521153,76,15958,9809,1635,639
1677521154,76,16036,9809,1636,639
1677521155,78,16130,9808,1637,639
1677521156,78,16220,9809,1639,639
1677521157,83,16306,9811,1640,639
1677521158,83,16359,9810,1642,639
1677521159,83,16439,9808,1643,639
1677521160,81,16530,9808,1644,639
1677521161,81,16626,9808,1644,639
1677521162,82,16740,9808,1645,639
1677521163,72,16842,9810,1645,639
1677521164,88,16927,9809,1646,639
1677521165,87,17020,9809,1648,639
1677521166,87,17138,9810,1649,639
1677521167,87,17250,9809,1649,639
1677521168,88,17352,9810,1650,639
1677521169,88,17466,9811,1650,639
1677521169,86,17568,9812,1651,639
1677521170,90,17684,9810,1651,639
1677521171,88,17796,9810,1652,639
1677521172,87,17885,9812,1652,639
1677521173,90,17968,9811,1652,639
1677521174,95,18073,9808,1652,639
1677521175,57,18186,9810,1653,639
1677521176,16,18200,9811,1653,639
1677521177,15,18260,9808,1654,639
1677521178,18,18358,9809,1654,639
1677521179,40,18476,9809,1654,639
1677521180,51,18584,9810,1654,639
1677521181,49,18680,9812,1654,639
1677521182,69,18757,9808,1654,639
1677521183,70,18865,9809,1654,639
1677521184,70,18963,9809,1654,639
1677521185,70,19048,9811,1654,639
1677521186,70,19136,9809,1656,639
1677521187,70,19227,9809,1656,639
1677521188,69,19291,9809,1656,639
1677521189,70,19374,9808,1656,639
1677521190,70,19465,9809,1656,639
1677521191,70,19555,9809,1656,639
1677521191,70,19650,9811,1656,639
1677521192,70,19745,9810,1656,639
1677521193,70,19838,9809,1656,639
1677521194,70,19922,9809,1657,639
1677521195,70,20005,9810,1657,639
1677521196,70,20070,9810,1657,639
1677521197,71,20144,9809,1657,639
1677521198,70,20221,9810,1657,639
1677521199,70,20307,9808,1657,639
1677521200,70,20388,9809,1657,639
1677521201,70,20482,9808,1657,639
1677521202,69,20547,9809,1657,639
1677521203,69,20631,9809,1657,639
1677521204,70,20737,9807,1658,639
1677521205,70,20836,9809,1658,639
1677521206,70,20922,9810,1658,639
1677521207,70,21008,9810,1658,639
1677521208,70,21117,9808,1658,639
1677521209,70,21199,9809,1658,639
1677521210,69,21273,9811,1658,639
1677521211,70,21363,9809,1658,639
1677521212,70,21455,9809,1658,639
1677521213,70,21541,9809,1658,639
1677521213,69,21633,9810,1658,639
1677521214,70,21717,9809,1658,639
1677521215,69,21801,9808,1658,639
1677521216,70,21879,9812,1658,639
1677521217,69,21941,9811,1658,639
1677521218,70,22031,9811,1658,639
1677521219,69,22107,9810,1658,639
1677521220,69,22170,9811,1658,639
