if found, contact efe@unc.edu
Running: C:\Users\Ted\Documents\GitHub\OpenOBS\sensor_firmware\sensor_firmware.ino
OpenOBS SN:25

time,R0,Rv,gain,temp
946684855,6389,0,1,
946684855,6363,0,1,
946684855,6345,0,1,
946684855,6330,0,1,
946684855,6318,0,1,
946684855,6312,0,1,
946684855,6265,0,1,
946684855,6295,0,1,
946684855,6284,0,1,
946684855,6271,0,1,
946684855,6255,0,1,
946684855,6238,0,1,
946684855,6220,0,1,
946684855,6201,0,1,
946684855,6183,0,1,
946684855,6165,0,1,
946684855,6148,0,1,
946684855,6129,0,1,
946684855,6110,0,1,
946684855,6091,0,1,
946684855,6072,0,1,
946684855,6059,0,1,
946684855,6053,0,1,
946684855,6056,0,1,
946684855,6066,0,1,
946684855,6082,0,1,
946684855,6103,0,1,
946684855,6129,0,1,
946684855,6155,0,1,
946684855,6181,0,1,
946684855,6162,0,1,
946684855,6226,0,1,
946684855,6241,0,1,
946684855,6251,0,1,
946684855,6256,0,1,
946684855,6256,0,1,
946684855,6253,0,1,
946684855,6246,0,1,
946684855,6236,0,1,
946684855,6221,0,1,
946684855,6203,0,1,
946684855,6182,0,1,
946684855,6158,0,1,
946684855,6130,0,1,
946684855,6099,0,1,
946684855,6067,0,1,
946684855,6033,0,1,
946684855,5998,0,1,
946684855,5965,0,1,
946684855,5942,0,1,
946684855,5929,0,1,
946684855,5919,0,1,
946684855,5904,0,1,
946684855,5886,0,1,
946684855,5882,0,1,
946684855,5823,0,1,
946684855,5891,0,1,
946684855,5898,0,1,
946684855,5899,0,1,
946684855,5896,0,1,
946684855,5890,0,1,
946684855,5876,0,1,
946684855,5858,0,1,
946684855,5840,0,1,
946684855,5827,0,1,
946684855,5815,0,1,
946684855,5804,0,1,
946684855,5802,0,1,
946684855,5800,0,1,
946684855,5791,0,1,
946684855,5782,0,1,
946684855,5780,0,1,
946684855,5788,0,1,
946684855,5798,0,1,
946684855,5796,0,1,
946684855,5782,0,1,
946684855,5768,0,1,
946684855,5754,0,1,
946684855,5737,0,1,
946684855,5679,0,1,
946684855,5721,0,1,
946684855,5735,0,1,
946684855,5760,0,1,
946684855,5785,0,1,
946684855,5800,0,1,
946684855,5813,0,1,
946684855,5829,0,1,
946684855,5845,0,1,
946684855,5850,0,1,
946684855,5843,0,1,
946684855,5827,0,1,
946684856,5800,0,1,
946684856,5768,0,1,
946684856,5742,0,1,
946684856,5710,0,1,
946684856,5676,0,1,
946684856,5647,0,1,
946684856,5620,0,1,
946684856,5597,0,1,
946684856,5585,0,1,
946684856,5583,0,1,
946684856,5597,0,1,
946684856,5632,0,1,
946684856,5689,0,1,
946684856,5733,0,1,
946684856,5889,0,1,
946684856,6015,0,1,
946684856,6151,0,1,
946684856,6295,0,1,
946684856,6440,0,1,
946684856,6585,0,1,
946684856,6730,0,1,
946684856,6865,0,1,
946684856,6986,0,1,
946684856,7095,0,1,
946684856,7191,0,1,
946684856,7260,0,1,
946684856,7311,0,1,
946684856,7349,0,1,
946684856,7375,0,1,
946684856,7395,0,1,
946684856,7416,0,1,
946684856,7439,0,1,
946684856,7464,0,1,
946684856,7497,0,1,
946684856,7534,0,1,
946684856,7565,0,1,
946684856,7593,0,1,
946684856,7583,0,1,
946684856,7630,0,1,
946684856,7639,0,1,
946684856,7649,0,1,
946684856,7658,0,1,
946684856,7674,0,1,
946684856,7699,0,1,
946684856,7732,0,1,
946684856,7760,0,1,
946684856,7773,0,1,
946684856,7771,0,1,
946684856,7754,0,1,
946684856,7730,0,1,
946684856,7699,0,1,
946684856,7657,0,1,
946684856,7599,0,1,
946684856,7531,0,1,
946684856,7452,0,1,
946684856,7361,0,1,
946684856,7265,0,1,
946684856,7175,0,1,
946684856,7098,0,1,
946684856,7027,0,1,
946684856,6965,0,1,
946684856,6816,0,1,
946684856,6867,0,1,
946684856,6849,0,1,
946684856,6846,0,1,
946684856,6853,0,1,
946684856,6867,0,1,
946684856,6889,0,1,
946684856,6916,0,1,
946684856,6947,0,1,
946684856,6977,0,1,
946684856,6996,0,1,
946684856,7004,0,1,
946684856,7002,0,1,
946684856,6991,0,1,
946684856,6979,0,1,
946684856,6968,0,1,
946684856,6952,0,1,
946684856,6933,0,1,
946684856,6910,0,1,
946684856,6885,0,1,
946684856,6863,0,1,
946684856,6841,0,1,
946684856,6824,0,1,
946684856,6810,0,1,
946684856,6798,0,1,
946684856,6790,0,1,
946684856,6789,0,1,
946684856,6795,0,1,
946684856,6806,0,1,
946684856,6827,0,1,
946684856,6856,0,1,
946684856,6891,0,1,
946684856,6929,0,1,
946684856,6966,0,1,
946684856,6998,0,1,
946684856,7020,0,1,
946684856,7035,0,1,
946684856,7038,0,1,
946684856,7033,0,1,
946684856,7021,0,1,
946684856,6988,0,1,
946684856,6956,0,1,
946684856,6919,0,1,
946684856,6879,0,1,
946684856,6840,0,1,
946684856,6801,0,1,
946684856,6763,0,1,
946684856,6729,0,1,
946684856,6701,0,1,
946684856,6571,0,1,
946684856,6640,0,1,
946684856,6608,0,1,
946684856,6580,0,1,
946684856,6560,0,1,
946684856,6547,0,1,
946684856,6536,0,1,
946684856,6530,0,1,
946684856,6527,0,1,
946684856,6526,0,1,
946684856,6526,0,1,
946684856,6530,0,1,
946684856,6535,0,1,
946684856,6542,0,1,
946684856,6545,0,1,
946684856,6543,0,1,
946684856,6540,0,1,
946684856,6531,0,1,
946684856,6520,0,1,
946684856,6508,0,1,
946684856,6496,0,1,
946684856,6484,0,1,
946684856,6469,0,1,
946684856,6448,0,1,
946684856,6419,0,1,
946684856,6381,0,1,
946684856,6342,0,1,
946684856,6307,0,1,
946684856,6277,0,1,
946684856,6256,0,1,
946684856,6246,0,1,
946684856,6243,0,1,
946684856,6247,0,1,
946684856,6259,0,1,
946684856,6281,0,1,
946684856,6308,0,1,
946684856,6347,0,1,
946684856,6393,0,1,
946684856,6446,0,1,
946684856,6499,0,1,
946684856,6550,0,1,
946684856,6596,0,1,
946684856,6637,0,1,
946684856,6671,0,1,
946684856,6700,0,1,
946684856,6724,0,1,
946684856,6745,0,1,
946684856,6761,0,1,
946684856,6767,0,1,
946684856,6680,0,1,
946684856,6752,0,1,
946684856,6733,0,1,
946684856,6710,0,1,
946684856,6683,0,1,
946684856,6654,0,1,
946684856,6626,0,1,
946684856,6597,0,1,
946684856,6570,0,1,
946684856,6547,0,1,
946684856,6525,0,1,
946684856,6510,0,1,
946684856,6499,0,1,
946684856,6492,0,1,
946684856,6486,0,1,
946684856,6484,0,1,
946684856,6484,0,1,
946684856,6485,0,1,
946684856,6491,0,1,
946684856,6498,0,1,
946684856,6501,0,1,
946684856,6504,0,1,
946684856,6501,0,1,
946684856,6497,0,1,
946684856,6441,0,1,
946684856,6480,0,1,
946684856,6473,0,1,
946684856,6462,0,1,
946684856,6450,0,1,
946684856,6441,0,1,
946684857,6430,0,1,
946684857,6422,0,1,
946684857,6416,0,1,
946684857,6408,0,1,
946684857,6397,0,1,
946684857,6389,0,1,
946684857,6383,0,1,
946684857,6383,0,1,
946684857,6385,0,1,
946684857,6391,0,1,
946684857,6398,0,1,
946684857,6406,0,1,
946684857,6422,0,1,
946684857,6439,0,1,
946684857,6455,0,1,
946684857,6469,0,1,
946684857,6478,0,1,
946684857,6484,0,1,
946684857,6489,0,1,
946684857,6431,0,1,
946684857,6482,0,1,
946684857,6470,0,1,
946684857,6457,0,1,
946684857,6444,0,1,
946684857,6436,0,1,
946684857,6427,0,1,
946684857,6420,0,1,
946684857,6406,0,1,
946684857,6385,0,1,
946684857,6358,0,1,
946684857,6326,0,1,
946684857,6294,0,1,
946684857,6264,0,1,
946684857,6238,0,1,
946684857,6218,0,1,
946684857,6203,0,1,
946684857,6195,0,1,
946684857,6191,0,1,
946684857,6190,0,1,
946684857,6191,0,1,
946684857,6192,0,1,
946684857,6192,0,1,
946684857,6190,0,1,
946684857,6156,0,1,
946684857,6173,0,1,
946684857,6158,0,1,
946684857,6140,0,1,
946684857,6120,0,1,
946684857,6100,0,1,
946684857,6084,0,1,
946684857,6069,0,1,
946684857,6056,0,1,
946684857,6044,0,1,
946684857,6038,0,1,
946684857,6029,0,1,
946684857,6021,0,1,
946684857,6012,0,1,
946684857,6000,0,1,
946684857,5988,0,1,
946684857,5975,0,1,
946684857,5963,0,1,
946684857,5955,0,1,
946684857,5944,0,1,
946684857,5937,0,1,
946684857,5928,0,1,
946684857,5923,0,1,
946684857,5915,0,1,
946684857,5836,0,1,
946684857,5903,0,1,
946684857,5898,0,1,
946684857,5892,0,1,
946684857,5885,0,1,
946684857,5879,0,1,
946684857,5873,0,1,
946684857,5867,0,1,
946684857,5862,0,1,
946684857,5852,0,1,
946684857,5839,0,1,
946684857,5824,0,1,
946684857,5800,0,1,
946684857,5775,0,1,
946684857,5745,0,1,
946684857,5713,0,1,
946684857,5678,0,1,
946684857,5644,0,1,
946684857,5610,0,1,
946684857,5577,0,1,
946684857,5550,0,1,
946684857,5529,0,1,
946684857,5513,0,1,
946684857,5500,0,1,
946684857,5496,0,1,
946684857,5498,0,1,
946684857,5500,0,1,
946684857,5508,0,1,
946684857,5516,0,1,
946684857,5524,0,1,
946684857,5536,0,1,
946684857,5548,0,1,
946684857,5558,0,1,
946684857,5569,0,1,
946684857,5577,0,1,
946684857,5581,0,1,
946684857,5583,0,1,
946684857,5581,0,1,
946684857,5577,0,1,
946684857,5567,0,1,
946684857,5556,0,1,
946684857,5543,0,1,
946684857,5526,0,1,
946684857,5509,0,1,
946684857,5488,0,1,
946684857,5459,0,1,
946684857,5436,0,1,
946684857,5417,0,1,
946684857,5404,0,1,
946684857,5313,0,1,
946684857,5388,0,1,
946684857,5390,0,1,
946684857,5393,0,1,
946684857,5404,0,1,
946684857,5417,0,1,
946684857,5434,0,1,
946684857,5454,0,1,
946684857,5481,0,1,
946684857,5513,0,1,
946684857,5548,0,1,
946684857,5587,0,1,
946684857,5629,0,1,
946684857,5667,0,1,
946684857,5704,0,1,
946684857,5736,0,1,
946684857,5764,0,1,
946684857,5788,0,1,
946684857,5806,0,1,
946684857,5819,0,1,
946684857,5826,0,1,
946684857,5825,0,1,
946684857,5820,0,1,
946684857,5816,0,1,
946684857,5816,0,1,
946684857,5822,0,1,
946684857,5829,0,1,
946684857,5837,0,1,
946684857,5843,0,1,
946684857,5842,0,1,
946684857,5840,0,1,
946684857,5840,0,1,
946684857,5844,0,1,
946684857,5852,0,1,
946684857,5865,0,1,
946684857,5887,0,1,
946684857,5916,0,1,
946684857,5954,0,1,
946684857,5997,0,1,
946684857,6044,0,1,
946684857,6091,0,1,
946684857,6137,0,1,
946684857,6180,0,1,
946684857,6214,0,1,
946684857,6241,0,1,
946684857,6262,0,1,
946684857,6273,0,1,
946684857,6275,0,1,
946684857,6272,0,1,
946684857,6186,0,1,
946684857,6248,0,1,
946684857,6233,0,1,
946684857,6216,0,1,
946684857,6198,0,1,
946684857,6179,0,1,
946684857,6156,0,1,
946684857,6133,0,1,
946684857,6115,0,1,
946684857,6103,0,1,
946684857,6096,0,1,
946684857,6098,0,1,
946684857,6106,0,1,
946684857,6121,0,1,
946684857,6141,0,1,
946684857,6166,0,1,
946684857,6195,0,1,
946684857,6228,0,1,
946684857,6261,0,1,
946684857,6294,0,1,
946684857,6326,0,1,
946684857,6358,0,1,
946684857,6387,0,1,
946684857,6414,0,1,
946684858,6392,0,1,
946684858,6444,0,1,
946684858,6447,0,1,
946684858,6441,0,1,
946684858,6428,0,1,
946684858,6406,0,1,
946684858,6378,0,1,
946684858,6343,0,1,
946684858,6304,0,1,
946684858,6264,0,1,
946684858,6228,0,1,
946684858,6196,0,1,
946684858,6170,0,1,
946684858,6149,0,1,
946684858,6132,0,1,
946684858,6121,0,1,
946684858,6115,0,1,
946684858,6116,0,1,
946684858,6119,0,1,
946684858,6122,0,1,
946684858,6125,0,1,
946684858,6130,0,1,
946684858,6139,0,1,
946684858,6148,0,1,
946684858,6158,0,1,
946684858,6109,0,1,
946684858,6169,0,1,
946684858,6169,0,1,
946684858,6164,0,1,
946684858,6155,0,1,
946684858,6143,0,1,
946684858,6130,0,1,
946684858,6113,0,1,
946684858,6089,0,1,
946684858,6065,0,1,
946684858,6036,0,1,
946684858,6010,0,1,
946684858,5985,0,1,
946684858,5962,0,1,
946684858,5947,0,1,
946684858,5937,0,1,
946684858,5931,0,1,
946684858,5928,0,1,
946684858,5929,0,1,
946684858,5934,0,1,
946684858,5942,0,1,
946684858,5951,0,1,
946684858,5961,0,1,
946684858,5973,0,1,
946684858,5955,0,1,
946684858,5998,0,1,
946684858,6009,0,1,
946684858,6015,0,1,
946684858,6020,0,1,
946684858,6018,0,1,
946684858,6008,0,1,
946684858,5993,0,1,
946684858,5972,0,1,
946684858,5946,0,1,
946684858,5917,0,1,
946684858,5883,0,1,
946684858,5848,0,1,
946684858,5815,0,1,
946684858,5782,0,1,
946684858,5751,0,1,
946684858,5724,0,1,
946684858,5703,0,1,
946684858,5689,0,1,
946684858,5680,0,1,
946684858,5679,0,1,
946684858,5683,0,1,
946684858,5691,0,1,
946684858,5703,0,1,
946684858,5653,0,1,
946684858,5738,0,1,
946684858,5755,0,1,
946684858,5771,0,1,
946684858,5786,0,1,
946684858,5804,0,1,
946684858,5819,0,1,
946684858,5830,0,1,
946684858,5839,0,1,
946684858,5841,0,1,
946684858,5841,0,1,
946684858,5838,0,1,
946684858,5831,0,1,
946684858,5822,0,1,
946684858,5810,0,1,
946684858,5797,0,1,
946684858,5782,0,1,
946684858,5768,0,1,
946684858,5757,0,1,
946684858,5748,0,1,
946684858,5747,0,1,
946684858,5747,0,1,
946684858,5752,0,1,
946684858,5757,0,1,
946684858,5766,0,1,
946684858,5777,0,1,
946684858,5794,0,1,
946684858,5807,0,1,
946684858,5820,0,1,
946684858,5831,0,1,
946684858,5841,0,1,
946684858,5849,0,1,
946684858,5852,0,1,
946684858,5854,0,1,
946684858,5848,0,1,
946684858,5842,0,1,
946684858,5833,0,1,
946684858,5819,0,1,
946684858,5804,0,1,
946684858,5787,0,1,
946684858,5771,0,1,
946684858,5752,0,1,
946684858,5736,0,1,
946684858,5720,0,1,
946684858,5705,0,1,
946684858,5693,0,1,
946684858,5681,0,1,
946684858,5671,0,1,
946684858,5661,0,1,
946684858,5572,0,1,
946684858,5656,0,1,
946684858,5660,0,1,
946684858,5667,0,1,
946684858,5678,0,1,
946684858,5690,0,1,
946684858,5703,0,1,
946684858,5712,0,1,
946684858,5721,0,1,
946684858,5726,0,1,
946684858,5728,0,1,
946684858,5729,0,1,
946684858,5728,0,1,
946684858,5722,0,1,
946684858,5715,0,1,
946684858,5710,0,1,
946684858,5702,0,1,
946684858,5693,0,1,
946684858,5681,0,1,
946684858,5668,0,1,
946684858,5651,0,1,
946684858,5632,0,1,
946684858,5611,0,1,
946684858,5588,0,1,
946684858,5562,0,1,
946684858,5530,0,1,
946684858,5497,0,1,
946684858,5469,0,1,
946684858,5442,0,1,
946684858,5420,0,1,
946684858,5401,0,1,
946684858,5385,0,1,
946684858,5371,0,1,
946684858,5360,0,1,
946684858,5349,0,1,
946684858,5343,0,1,
946684858,5336,0,1,
946684858,5332,0,1,
946684858,5332,0,1,
946684858,5332,0,1,
946684858,5333,0,1,
946684858,5337,0,1,
946684858,5337,0,1,
946684858,5339,0,1,
946684858,5338,0,1,
946684858,5333,0,1,
946684858,5328,0,1,
946684858,5317,0,1,
946684858,5306,0,1,
946684858,5215,0,1,
946684858,5276,0,1,
946684858,5261,0,1,
946684858,5248,0,1,
946684858,5233,0,1,
946684858,5224,0,1,
946684858,5215,0,1,
946684858,5206,0,1,
946684858,5198,0,1,
946684858,5192,0,1,
946684858,5194,0,1,
946684858,5199,0,1,
946684858,5210,0,1,
946684858,5219,0,1,
946684858,5230,0,1,
946684858,5240,0,1,
946684858,5249,0,1,
946684858,5258,0,1,
946684859,5267,0,1,
946684859,5272,0,1,
946684859,5275,0,1,
946684859,5279,0,1,
946684859,5282,0,1,
946684859,5281,0,1,
946684859,5246,0,1,
946684859,5278,0,1,
946684859,5274,0,1,
946684859,5266,0,1,
946684859,5258,0,1,
946684859,5249,0,1,
946684859,5242,0,1,
946684859,5235,0,1,
946684859,5229,0,1,
946684859,5225,0,1,
946684859,5222,0,1,
946684859,5220,0,1,
946684859,5220,0,1,
946684859,5220,0,1,
946684859,5219,0,1,
946684859,5220,0,1,
946684859,5221,0,1,
946684859,5220,0,1,
946684859,5223,0,1,
946684859,5224,0,1,
946684859,5226,0,1,
946684859,5226,0,1,
946684859,5226,0,1,
946684859,5224,0,1,
946684859,5222,0,1,
946684859,5166,0,1,
946684859,5218,0,1,
946684859,5214,0,1,
946684859,5212,0,1,
946684859,5208,0,1,
946684859,5206,0,1,
946684859,5204,0,1,
946684859,5202,0,1,
946684859,5201,0,1,
946684859,5199,0,1,
946684859,5198,0,1,
946684859,5199,0,1,
946684859,5204,0,1,
946684859,5209,0,1,
946684859,5216,0,1,
946684859,5222,0,1,
946684859,5230,0,1,
946684859,5235,0,1,
946684859,5240,0,1,
946684859,5245,0,1,
946684859,5248,0,1,
946684859,5251,0,1,
946684859,5254,0,1,
946684859,5254,0,1,
946684859,5223,0,1,
946684859,5252,0,1,
946684859,5247,0,1,
946684859,5242,0,1,
946684859,5239,0,1,
946684859,5231,0,1,
946684859,5226,0,1,
946684859,5221,0,1,
946684859,5216,0,1,
946684859,5215,0,1,
946684859,5218,0,1,
946684859,5228,0,1,
946684859,5240,0,1,
946684859,5255,0,1,
946684859,5274,0,1,
946684859,5293,0,1,
946684859,5313,0,1,
946684859,5332,0,1,
946684859,5346,0,1,
946684859,5356,0,1,
946684859,5364,0,1,
946684859,5373,0,1,
946684859,5380,0,1,
946684859,5390,0,1,
946684859,5398,0,1,
946684859,5364,0,1,
946684859,5405,0,1,
946684859,5406,0,1,
946684859,5407,0,1,
946684859,5404,0,1,
946684859,5401,0,1,
946684859,5401,0,1,
946684859,5402,0,1,
946684859,5406,0,1,
946684859,5411,0,1,
946684859,5419,0,1,
946684859,5428,0,1,
946684859,5440,0,1,
946684859,5455,0,1,
946684859,5472,0,1,
946684859,5486,0,1,
946684859,5499,0,1,
946684859,5511,0,1,
946684859,5521,0,1,
946684859,5528,0,1,
946684859,5536,0,1,
946684859,5538,0,1,
946684859,5543,0,1,
946684859,5545,0,1,
946684859,5541,0,1,
946684859,5549,0,1,
946684859,5551,0,1,
946684859,5555,0,1,
946684859,5557,0,1,
946684859,5562,0,1,
946684859,5569,0,1,
946684859,5575,0,1,
946684859,5580,0,1,
946684859,5586,0,1,
946684859,5592,0,1,
946684859,5596,0,1,
946684859,5598,0,1,
946684859,5599,0,1,
946684859,5601,0,1,
946684859,5603,0,1,
946684859,5607,0,1,
946684859,5612,0,1,
946684859,5619,0,1,
946684859,5624,0,1,
946684859,5631,0,1,
946684859,5635,0,1,
946684859,5642,0,1,
946684859,5643,0,1,
946684859,5565,0,1,
946684859,5646,0,1,
946684859,5649,0,1,
946684859,5654,0,1,
946684859,5662,0,1,
946684859,5668,0,1,
946684859,54,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,53,0,0,
946684859,53,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,53,0,0,
946684859,54,0,0,
946684859,53,0,0,
946684859,52,0,0,
946684859,53,0,0,
946684859,51,0,0,
946684859,51,0,0,
946684859,53,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,53,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,54,0,0,
946684859,53,0,0,
946684859,51,0,0,
946684859,53,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,53,0,0,
946684859,52,0,0,
946684859,51,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,53,0,0,
946684859,53,0,0,
946684859,53,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,52,0,0,
946684859,51,0,0,
946684859,50,0,0,
946684859,53,0,0,
946684859,51,0,0,
946684859,51,0,0,
946684859,51,0,0,
946684860,52,0,0,
946684860,51,0,0,
946684860,50,0,0,
946684860,51,0,0,
946684860,51,0,0,
946684860,51,0,0,
946684860,51,0,0,
946684860,51,0,0,
946684860,51,0,0,
946684860,50,0,0,
946684860,51,0,0,
946684860,51,0,0,
946684860,50,0,0,
946684860,50,0,0,
946684860,51,0,0,
946684860,52,0,0,
946684860,50,0,0,
946684860,50,0,0,
946684860,49,0,0,
946684860,50,0,0,
946684860,47,0,0,
946684860,48,0,0,
946684860,49,0,0,
946684860,50,0,0,
946684860,49,0,0,
946684860,48,0,0,
946684860,48,0,0,
946684860,49,0,0,
946684860,48,0,0,
946684860,49,0,0,
946684860,48,0,0,
946684860,48,0,0,
946684860,48,0,0,
946684860,48,0,0,
946684860,48,0,0,
946684860,48,0,0,
946684860,49,0,0,
946684860,47,0,0,
946684860,48,0,0,
946684860,48,0,0,
946684860,48,0,0,
946684860,47,0,0,
946684860,47,0,0,
946684860,47,0,0,
946684860,46,0,0,
946684860,47,0,0,
946684860,4585,0,1,23.50
946684860,4542,0,1,
946684860,4529,0,1,
946684860,4529,0,1,
946684860,4541,0,1,
946684860,4560,0,1,
946684860,4579,0,1,
946684860,4598,0,1,
946684860,4612,0,1,
946684860,4623,0,1,
946684860,4637,0,1,
946684860,4652,0,1,
946684860,4664,0,1,
946684860,4676,0,1,
946684860,4686,0,1,
946684860,4696,0,1,
946684860,4705,0,1,
946684860,4714,0,1,
946684860,4718,0,1,
946684860,4719,0,1,
946684860,4717,0,1,
946684860,4716,0,1,
946684860,4710,0,1,
946684860,4704,0,1,
946684860,4695,0,1,
946684860,4650,0,1,
946684860,4674,0,1,
946684860,4667,0,1,
946684860,4662,0,1,
946684860,4659,0,1,
946684860,4659,0,1,
946684860,4660,0,1,
946684860,4665,0,1,
946684860,4670,0,1,
946684860,4679,0,1,
946684860,4688,0,1,
946684860,4697,0,1,
946684860,4706,0,1,
946684860,4715,0,1,
946684860,4722,0,1,
946684860,4728,0,1,
946684860,4732,0,1,
946684860,4734,0,1,
946684860,4735,0,1,
946684860,4732,0,1,
946684860,4728,0,1,
946684860,4721,0,1,
946684860,4714,0,1,
946684860,4706,0,1,
946684860,4699,0,1,
946684860,4648,0,1,
946684860,4693,0,1,
946684860,4694,0,1,
946684860,4695,0,1,
946684860,4697,0,1,
946684860,4697,0,1,
946684860,4699,0,1,
946684860,4701,0,1,
946684860,4702,0,1,
946684860,4705,0,1,
946684860,4708,0,1,
946684860,4718,0,1,
946684860,4728,0,1,
946684860,4741,0,1,
946684860,4756,0,1,
946684860,4772,0,1,
946684860,4787,0,1,
946684860,4800,0,1,
946684860,4809,0,1,
946684860,4814,0,1,
946684860,4818,0,1,
946684860,4822,0,1,
946684860,4827,0,1,
946684860,4835,0,1,
946684860,4809,0,1,
946684860,4854,0,1,
946684860,4866,0,1,
946684860,4882,0,1,
946684860,4903,0,1,
946684860,4929,0,1,
946684860,4957,0,1,
946684860,4989,0,1,
946684860,5023,0,1,
946684860,5057,0,1,
946684860,5088,0,1,
946684860,5116,0,1,
946684860,5136,0,1,
946684860,5151,0,1,
946684860,5160,0,1,
946684860,5165,0,1,
946684860,5166,0,1,
946684860,5165,0,1,
946684860,5160,0,1,
946684860,5155,0,1,
946684860,5150,0,1,
946684860,5144,0,1,
946684860,5139,0,1,
946684860,5135,0,1,
946684860,5136,0,1,
946684860,5102,0,1,
946684860,5160,0,1,
946684860,5178,0,1,
946684860,5204,0,1,
946684860,5238,0,1,
946684860,5273,0,1,
946684860,5312,0,1,
946684860,5349,0,1,
946684860,5385,0,1,
946684860,5423,0,1,
946684860,5458,0,1,
946684860,5488,0,1,
946684860,5512,0,1,
946684860,5532,0,1,
946684860,5545,0,1,
946684860,5553,0,1,
946684860,5555,0,1,
946684860,5553,0,1,
946684860,5549,0,1,
946684860,5543,0,1,
946684860,5534,0,1,
946684860,5520,0,1,
946684860,5504,0,1,
946684860,5489,0,1,
946684860,5448,0,1,
946684860,5463,0,1,
946684860,5460,0,1,
946684860,5458,0,1,
946684860,5462,0,1,
946684860,5467,0,1,
946684860,5469,0,1,
946684860,5468,0,1,
946684860,5464,0,1,
946684860,5455,0,1,
946684860,5441,0,1,
946684860,5423,0,1,
946684860,5403,0,1,
946684860,5379,0,1,
946684860,5355,0,1,
946684860,5333,0,1,
946684860,5311,0,1,
946684860,5289,0,1,
946684860,5267,0,1,
946684860,5245,0,1,
946684860,5221,0,1,
946684860,5200,0,1,
946684861,5183,0,1,
946684861,5169,0,1,
946684861,5100,0,1,
946684861,5167,0,1,
946684861,5178,0,1,
946684861,5196,0,1,
946684861,5216,0,1,
946684861,5239,0,1,
946684861,5259,0,1,
946684861,5277,0,1,
946684861,5290,0,1,
946684861,5301,0,1,
946684861,5308,0,1,
946684861,5315,0,1,
946684861,5318,0,1,
946684861,5318,0,1,
946684861,5315,0,1,
946684861,5308,0,1,
946684861,5294,0,1,
946684861,5277,0,1,
946684861,5253,0,1,
946684861,5227,0,1,
946684861,5199,0,1,
946684861,5173,0,1,
946684861,5150,0,1,
946684861,5130,0,1,
946684861,5116,0,1,
946684861,5108,0,1,
946684861,5102,0,1,
946684861,5101,0,1,
946684861,5103,0,1,
946684861,5109,0,1,
946684861,5114,0,1,
946684861,5119,0,1,
946684861,5126,0,1,
946684861,5133,0,1,
946684861,5137,0,1,
946684861,5141,0,1,
946684861,5143,0,1,
946684861,5141,0,1,
946684861,5137,0,1,
946684861,5131,0,1,
946684861,5119,0,1,
946684861,5106,0,1,
946684861,5089,0,1,
946684861,5069,0,1,
946684861,5046,0,1,
946684861,5021,0,1,
946684861,4994,0,1,
946684861,4968,0,1,
946684861,4948,0,1,
946684861,4851,0,1,
946684861,4907,0,1,
946684861,4895,0,1,
946684861,4889,0,1,
946684861,4883,0,1,
946684861,4884,0,1,
946684861,4884,0,1,
946684861,4886,0,1,
946684861,4886,0,1,
946684861,4887,0,1,
946684861,4883,0,1,
946684861,4881,0,1,
946684861,4878,0,1,
946684861,4874,0,1,
946684861,4870,0,1,
946684861,4865,0,1,
946684861,4860,0,1,
946684861,4856,0,1,
946684861,4852,0,1,
946684861,4851,0,1,
946684861,4848,0,1,
946684861,4847,0,1,
946684861,4847,0,1,
946684861,4846,0,1,
946684861,4843,0,1,
946684861,4839,0,1,
946684861,4835,0,1,
946684861,4835,0,1,
946684861,4836,0,1,
946684861,4836,0,1,
946684861,4837,0,1,
946684861,4838,0,1,
946684861,4840,0,1,
946684861,4844,0,1,
946684861,4846,0,1,
946684861,4849,0,1,
946684861,4853,0,1,
946684861,4857,0,1,
946684861,4861,0,1,
946684861,4865,0,1,
946684861,4868,0,1,
946684861,4871,0,1,
946684861,4873,0,1,
946684861,4875,0,1,
946684861,4875,0,1,
946684861,4874,0,1,
946684861,4875,0,1,
946684861,4873,0,1,
946684861,4872,0,1,
946684861,4823,0,1,
946684861,4873,0,1,
946684861,4874,0,1,
946684861,4876,0,1,
946684861,4877,0,1,
946684861,4878,0,1,
946684861,4879,0,1,
946684861,4878,0,1,
946684861,4878,0,1,
946684861,4876,0,1,
946684861,4873,0,1,
946684861,4868,0,1,
946684861,4862,0,1,
946684861,4855,0,1,
946684861,4847,0,1,
946684861,4841,0,1,
946684861,4832,0,1,
946684861,4825,0,1,
946684861,4815,0,1,
946684861,4805,0,1,
946684861,4791,0,1,
946684861,4777,0,1,
946684861,4760,0,1,
946684861,4743,0,1,
946684861,4690,0,1,
946684861,4707,0,1,
946684861,4690,0,1,
946684861,4671,0,1,
946684861,4658,0,1,
946684861,4648,0,1,
